DW_DATE_KEY|DW_BUDGET_SBU_KEY|DW_BUDGET_ITEM_KEY|BUDGET_AMT|ACTUAL_AMT|VARIANCE
20121231|112|1|500000000|396954738.52|103045261.48
20121231|112|2|100000000|109662849.27|-9662849.27
20121231|113|1|0|70484.25|-70484.25
20121231|113|2|0|0|0
20121231|114|1|500000000|397693269.85|102306730.15
20121231|114|2|100000000|67025261.62|32974738.38
20121231|115|1|819223950|477827828.32|341396121.68
20121231|115|2|163844790|205982033.66|-42137243.66
20121231|116|1|2809013640|974658183.77|1834355456.23
20121231|116|2|561802720|406302352.58|155500367.42
20121231|117|1|1205965000|555182735.68|650782264.32
20121231|117|2|241193000|175346871.37|65846128.63
20121231|118|1|1930000000|1495161840.82|434838159.18
20121231|118|2|386000000|25088839.2|360911160.8
20121231|119|1|1400000000|1337917933.44|62082066.56
20121231|119|2|280000000|357565580.13|-77565580.13
20121231|120|1|619953260|267028690.67|352924569.33
20121231|120|2|123990650|103216088.95|20774561.05
20121231|121|1|500000000|245283373.95|254716626.05
20121231|121|2|100000000|90851729.94|9148270.06
20121231|122|1|996353460|312306652|684046808
20121231|122|2|199270690|33159093.46|166111596.54
20121231|123|1|1016307000|684550956.49|331756043.51
20121231|123|2|203261400|287829965.69|-84568565.69
20121231|124|1|1062777020|467715473.02|595061546.98
20121231|124|2|212555400|83543642.29|129011757.71
20121231|125|1|900000000|491822710.42|408177289.58
20121231|125|2|180000000|104026387.03|75973612.97
20121231|126|1|863506330|470347334.15|393158995.85
20121231|126|2|172701260|199105741.11|-26404481.11
20121231|127|1|874576920|516374988.11|358201931.89
20121231|127|2|174915380|113980851.71|60934528.29
20121231|128|1|16485000000|576313.73|16484423686.27
20121231|128|2|1648500000|0|1648500000
20121231|129|1|1673000000|1111552275.66|561447724.34
20121231|129|2|334600000|136091372.94|198508627.06
20121231|130|1|2400000000|1035072644.34|1364927355.66
20121231|130|2|480000000|115072502.51|364927497.49
20121231|131|1|1501000000|452351865.74|1048648134.26
20121231|131|2|300200000|28340244.68|271859755.32
20121231|132|1|2800000000|1910383649.68|889616350.32
20121231|132|2|560000000|342407304.65|217592695.35
20121231|133|1|4765000000|2977206078.73|1787793921.27
20121231|133|2|476500000|29756886.55|446743113.45
20121231|134|1|1510000000|707397776.33|802602223.67
20121231|134|2|302000000|7621993.03|294378006.97
20121231|135|1|2320000000|1472919237.54|847080762.46
20121231|135|2|464000000|79608120.1|384391879.9
20121231|136|1|2410000000|196394.33|2409803605.67
20121231|136|2|482000000|0|482000000
20121231|137|1|2000000000|486241690.32|1513758309.68
20121231|137|2|400000000|5942153.45|394057846.55
20121231|138|1|1500000000|1551892.16|1498448107.84
20121231|138|2|300000000|0|300000000
20121231|139|1|1507000000|1085538433.7|421461566.3
20121231|139|2|301400000|20857385.66|280542614.34
20121031||1|0|18064631762.46|-18064631762.46
20121031||2|0|6058791996.56|-6058791996.56
20121031|1|1|2567000000|543972660.57|2023027339.43
20121031|1|2|641750000|1891347.94|639858652.06
20121031|2|1|1943000000|1019483078.48|923516921.52
20121031|2|2|485750000|64908191.39|420841808.61
20121031|3|1|1568000000|886164341.09|681835658.91
20121031|3|2|392000000|2904648.46|389095351.54
20121031|4|1|1300000000|288053328.49|1011946671.51
20121031|4|2|325000000|28782571.24|296217428.76
20121031|5|1|1284000000|802924075.75|481075924.25
20121031|5|2|321000000|42642140.92|278357859.08
20121031|6|1|1461000000|532489147.03|928510852.97
20121031|6|2|365250000|4234365.98|361015634.02
20121031|7|1|1493000000|605645783.93|887354216.07
20121031|7|2|298600000|33463848.33|265136151.67
20121031|8|1|3059000000|1131539037.75|1927460962.25
20121031|8|2|611800000|346238676.09|265561323.91
20121031|9|1|1355000000|331192807.69|1023807192.31
20121031|9|2|271000000|62541617.82|208458382.18
20121031|10|1|2679000000|1289955993.09|1389044006.91
20121031|10|2|535800000|231811007.38|303988992.62
20121031|11|1|1811000000|907840297.64|903159702.36
20121031|11|2|362200000|246156242.72|116043757.28
20121031|12|1|1750000000|646917327.72|1103082672.28
20121031|12|2|350000000|380916421.54|-30916421.54
20121031|13|1|2361000000|924926329.66|1436073670.34
20121031|13|2|472200000|798845378.02|-326645378.02
20121031|14|1|1475000000|638089362.16|836910637.84
20121031|14|2|295000000|50253063.51|244746936.49
20121031|15|1|2042000000|327877857.24|1714122142.76
20121031|15|2|408400000|50811063.38|357588936.62
20121031|16|1|2854000000|1656810974.4|1197189025.6
20121031|16|2|570800000|7442456.64|563357543.36
20121031|17|1|1675000000|698935983.46|976064016.54
20121031|17|2|335000000|13812932.02|321187067.98
20121031|18|1|1998000000|415362239.8|1582637760.2
20121031|18|2|399600000|5368685.41|394231314.59
20121031|19|1|1721000000|353906358.21|1367093641.79
20121031|19|2|344200000|24634577.24|319565422.76
20121031|20|1|1549000000|1213417868.87|335582131.13
20121031|20|2|309800000|209137501.62|100662498.38
20121031|21|1|1668000000|597484666.7|1070515333.3
20121031|21|2|333600000|203088771.02|130511228.98
20121031|22|1|1973000000|1299666985.2|673333014.8
20121031|22|2|394600000|2981625.23|391618374.77
20121031|23|1|1272000000|357632500.73|914367499.27
20121031|23|2|254400000|1019880.31|253380119.69
20121031|24|1|1792000000|1604523262.2|187476737.8
20121031|24|2|358400000|10117037.77|348282962.23
20121031|25|1|1518000000|635932231.14|882067768.86
20121031|25|2|303600000|1788564.98|301811435.02
20121031|26|1|2376000000|1499651469.77|876348530.23
20121031|26|2|475200000|2855685722.37|-2380485722.37
20121031|27|1|1775000000|467441521.17|1307558478.83
20121031|27|2|355000000|5737521.86|349262478.14
20121031|28|1|3237000000|3897864946.69|-660864946.69
20121031|28|2|647400000|676460839.98|-29060839.98
20121031|29|1|1495000000|666225174.82|828774825.18
20121031|29|2|299000000|21307079.23|277692920.77
20121031|30|1|1561000000|379896625.25|1181103374.75
20121031|30|2|312200000|1062364.88|311137635.12
20121031|31|1|3462000000|2750852801.78|711147198.22
20121031|31|2|692400000|2250907.81|690149092.19
20121031|32|1|1913000000|1754213945.22|158786054.78
20121031|32|2|382600000|4552761.57|378047238.43
20121031|33|1|2248000000|723855333.65|1524144666.35
20121031|33|2|449600000|266996425.35|182603574.65
20121031|34|1|2003000000|962310244.29|1040689755.71
20121031|34|2|400600000|2156911.58|398443088.42
20121031|35|1|3278000000|524163562.15|2753836437.85
20121031|35|2|655600000|14163203.99|641436796.01
20121031|36|1|7114000000|0|7114000000
20121031|36|2|711400000|0|711400000
20121031|37|1|13299000000|5417486321.07|7881513678.93
20121031|37|2|0|262186.74|-262186.74
20121031|38|1|2485000000|1732937638.26|752062361.74
20121031|38|2|8970850000|3806771941.94|5164078058.06
20121031|39|1|1720000000|210712794.68|1509287205.32
20121031|39|2|6209200000|35462512.23|6173737487.77
20121031|40|1|1795000000|828908423.08|966091576.92
20121031|40|2|6479950000|1197280230.1|5282669769.9
20121031|41|1|1416000000|6053067650.11|-4637067650.11
20121031|41|2|5111760000|0|5111760000
20121031|42|1|907000000|102123637.76|804876362.24
20121031|42|2|3274270000|214871663.52|3059398336.48
20121031|43|1|65053000000|24826568355.99|40226431644.01
20121031|43|2|3252650000|4.58|3252649995.42
20121031|44|1|2265000000|479714140.91|1785285859.09
20121031|44|2|566250000|171905606.63|394344393.37
20121031|45|1|1313000000|718967953.36|594032046.64
20121031|45|2|328250000|73561806.76|254688193.24
20121031|46|1|2197000000|637389782.28|1559610217.72
20121031|46|2|549250000|322246147.92|227003852.08
20121031|47|1|2142000000|430798166.27|1711201833.73
20121031|47|2|535500000|56091817.37|479408182.63
20121031|48|1|1141000000|3902407200.82|-2761407200.82
20121031|48|2|285250000|381762059.24|-96512059.24
20121031|49|1|2516000000|1897404801.82|618595198.18
20121031|49|2|629000000|76606656.62|552393343.38
20121031|50|1|1444000000|547531355.84|896468644.16
20121031|50|2|361000000|112958595.34|248041404.66
20121031|51|1|1026000000|509460231.79|516539768.21
20121031|51|2|256500000|282059053.65|-25559053.65
20121031|52|1|1371000000|611366501.68|759633498.32
20121031|52|2|342750000|87473752.11|255276247.89
20121031|53|1|1340000000|953750701.24|386249298.76
20121031|53|2|335000000|524759531.5|-189759531.5
20121031|54|1|1158000000|185203678.34|972796321.66
20121031|54|2|289500000|29324651.07|260175348.93
20121031|55|1|1599000000|456355659.04|1142644340.96
20121031|55|2|399750000|92305808.63|307444191.37
20121031|56|1|1169000000|298378941.51|870621058.49
20121031|56|2|292250000|8921508.88|283328491.12
20121031|57|1|1106000000|294419033.2|811580966.8
20121031|57|2|276500000|25114962.75|251385037.25
20121031|58|1|1239000000|566989991.03|672010008.97
20121031|58|2|309750000|37844483.24|271905516.76
20121031|59|1|2071000000|1090228036.98|980771963.02
20121031|59|2|517750000|188636243.94|329113756.06
20121031|60|1|1173000000|497828418.88|675171581.12
20121031|60|2|293250000|18177660.1|275072339.9
20121031|61|1|1395000000|518991991.72|876008008.28
20121031|61|2|348750000|4780149.77|343969850.23
20121031|62|1|1245000000|471052343.81|773947656.19
20121031|62|2|311250000|94929968.87|216320031.13
20121031|63|1|1880000000|1522930713.43|357069286.57
20121031|63|2|470000000|245414389.46|224585610.54
20121031|64|1|3191000000|1415594659.5|1775405340.5
20121031|64|2|797750000|51579264.77|746170735.23
20120731|132|1|2562000000|1824947426.36|737052573.64
20120731|132|2|512400000|16582355.43|495817644.57
20120731|133|1|4147000000|2814661638.57|1332338361.43
20120731|133|2|414700000|10905994.1|403794005.9
20120731|134|1|1264000000|730506283.73|533493716.27
20120731|134|2|252800000|18040355.14|234759644.86
20120731|135|1|1881000000|1589750904.51|291249095.49
20120731|135|2|376200000|102320903.7|273879096.3
20120731|136|1|1981000000|369923.44|1980630076.56
20120731|136|2|396200000|0|396200000
20120731|137|1|1481000000|671304191.47|809695808.53
20120731|137|2|296200000|3819981.17|292380018.83
20120731|138|1|1284000000|2021579.13|1281978420.87
20120731|138|2|256800000|0|256800000
20120731|139|1|1221000000|1096685540.11|124314459.89
20120731|139|2|244200000|34825425.28|209374574.72
20120731|140|1|1077000000|484389236.5|592610763.5
20120731|140|2|215400000|5551285.19|209848714.81
20120731|141|1|733000000|341723970.88|391276029.12
20120731|141|2|146600000|3647218.7|142952781.3
20120731|142|1|1145000000|0|1145000000
20120731|142|2|229000000|0|229000000
20120731|143|1|1229000000|766307454.76|462692545.24
20120731|143|2|245800000|33392878.35|212407121.65
20120731|144|1|1253000000|774420292.17|478579707.83
20120731|144|2|250600000|6082874.49|244517125.51
20120731|145|1|1063000000|474167610.29|588832389.71
20120731|145|2|212600000|22723908.06|189876091.94
20120731|146|1|971000000|507724672.34|463275327.66
20120731|146|2|194200000|26028884.91|168171115.09
20120731|147|1|683000000|372534571.01|310465428.99
20120731|147|2|136600000|12715686.05|123884313.95
20120731|148|1|1339000000|3520.2|1338996479.8
20120731|148|2|267800000|0|267800000
20120731|149|1|1138000000|333455193.44|804544806.56
20120731|149|2|227600000|4645411.94|222954588.06
20120731|150|1|701000000|339109269.32|361890730.68
20120731|150|2|140200000|8348892.33|131851107.67
20120731|151|1|1445000000|939837428.03|505162571.97
20120731|151|2|289000000|5286633.93|283713366.07
20120731|152|1|1582000000|1005900802.67|576099197.33
20120731|152|2|395500000|140132520.08|255367479.92
20120731|153|1|2276000000|888052756.02|1387947243.98
20120731|153|2|569000000|125338493.71|443661506.29
20120731|154|1|1134000000|923443672.54|210556327.46
20120731|154|2|283500000|55736471.99|227763528.01
20120731|155|1|977000000|478344599.54|498655400.46
20120731|155|2|244250000|845276.83|243404723.17
20120731|156|1|1312000000|633732584.13|678267415.87
20120731|156|2|328000000|16970276.6|311029723.4
20120731|157|1|1097000000|668147012.64|428852987.36
20120731|157|2|274250000|137629900.89|136620099.11
20120731|158|1|904000000|1362451523.51|-458451523.51
20120731|158|2|226000000|471657841.1|-245657841.1
20120731|159|1|1381000000|1766411526.4|-385411526.4
20120731|159|2|345250000|17958183.21|327291816.79
20120731|160|1|1994000000|557082034.97|1436917965.03
20120731|160|2|498500000|2471438.84|496028561.16
20120731|161|1|40013000000|23642047963.81|16370952036.19
20120731|161|2|4001300000|51299192.56|3950000807.44
