DW_DATE_KEY|D_TRANSACTION_TYPE_KEY|DW_ACCOUNT_TYPE_KEY|AMOUNT
20120702|5|288|195.69
20120702|5|79|1791511.19
20120702|5|309|3340753.7
20120702|6|8|662749409.15
20120702|2|2|4552000
20120702|5|227|133592872.86
20120702|2|260|12369862932.33
20120702|4|229|2029690.89
20120702|2|333|20631094.08
20120702|5|9|19035898.96
20120702|5|95|8063524.59
20120702|2|258|538152310.52
20120702|5|350|47900
20120702|5|115|677604.69
20120702|1|261|13508800
20120702|5|383|5400000
20120702|2|120|57115111.5
20120702|2|115|1131910
20120702|5|125|37415157568.8
20120702|5|293|312540.39
20120702|5|287|0.37
20120702|5|122|4985692
20120702|2|112|37979288
20120702|5|83|239008.92
20120702|2|234|1968.12
20120702|2|316|23140.3
20120702|2|351|82084.5
20120702|2|355|131580.25
20120702|5|284|343781.08
20120702|1|1|6844000739.81
20120702|2|121|909153185.91
20120702|5|121|925799549.43
20120702|4|258|325574955.11
20120702|2|229|155414805.45
20120702|2|124|40133037.78
20120702|1|229|30000
20120702|2|255|265580.44
20120702|5|353|6000
20120702|4|311|5701.49
20120702|5|118|905085.01
20120702|5|359|25000
20120702|4|126|620600
20120702|2|106|312540.44
20120702|2|131|6818400
20120702|5|314|33000
20120702|5|106|3543.48
20120702|2|91|6832.12
20120702|2|105|1669033.57
20120703|5|234|1979855.34
20120703|2|250|83674149.69
20120703|5|309|3454937.07
20120703|2|316|4057632.64
20120703|2|355|194125
20120703|2|8|2211561912.14
20120703|1|1|9079954474.92
20120703|5|282|3216458.17
20120703|5|235|39712.03
20120703|2|97|7278688.51
20120703|2|255|25805032.46
20120703|2|10|48403
20120703|1|261|20555160
20120703|2|235|1075.23
20120703|2|79|26.21
20120703|5|1|51465275
20120703|5|18|13800000000
20120703|2|23|1850000000
20120703|5|125|36583380907.9
20120703|2|338|5.77
20120703|5|238|5.78
20120703|2|238|0.76
20120703|5||1772028983.9
20120703|5|122|6377082
20120703|2|122|10049216
20120703|4|126|119350
20120703|5|283|6832.12
20120703|5|303|1430024.65
20120703|5|94|19.74
20120703|5|327|0.53
20120703|5|286|11240437.14
20120703|2|229|163133049.3
20120703|5|349|63333333.33
20120703|5|351|23825732.15
20120703|2|357|54639220.66
20120703|6|8|866285146.62
20120703|4|1|9176839901.16
20120703|2|281|3154
20120703|5|260|27252789502.02
20120703|5|358|54473445.11
20120703|2|227|25478197.65
20120703|4|261|54882698.16
20120703|5|261|696565917.87
20120703|5|337|1.55
20120703|6|258|51000000
20120703|1|264|318761510
20120703|4|264|399856420
20120703|2|282|229956.17
20120703|5|229|270883315.55
20120703|1|111|163650
20120703|5|120|24662168.8
20120703|2|120|44184134.44
20120703|2|118|31325.28
20120703|5|330|708.33
20120703|1|228|29222.81
20120703|5|292|51.83
20120703|2|332|373.85
20120703|5|291|2852.89
20120703|5|79|1762591.52
20120703|2|304|6348400
20120703|2|309|15670
20120703|2|111|127750979.5
20120703|2|350|159875
20120703|5|227|84193702.03
20120703|5|87|865387.14
20120703|2|358|111622406.22
20120703|5|236|18018862.59
20120703|2|236|6741124.42
20120703|2|86|4711426.91
20120703|5|253|326635495.44
20120703|5|95|1229508.2
20120703|5|124|32016466.98
20120703|5|328|1451.7
20120703|6|261|37244346.18
20120703|3|8|13967642.75
20120703|5|311|141585.72
20120703|5|7|44940370224.81
20120703|5|312|33842.88
20120703|5|293|312395.09
20120703|5|126|3000
20120703|2|105|1669033.57
20120703|2|91|6832.12
20120703|5|288|195.7
20120703|2|92|2852.89
20120703|2|94|51.99
20120703|2|327|0.53
20120703|2|234|4040.49
20120703|5|294|38251821.86
20120703|4|229|1691568.98
20120703|5|111|250084963.22
20120703|5|284|343395.26
20120703|2|254|30428504.62
20120703|2|95|3961748.63
20120703|5|10|63900
20120703|2|2|4647000
20120703|2|258|1178740591
20120703|4|258|1374701472.51
20120703|1|2|82284000
20120703|4|2|13618000
20120703|2|237|11.18
20120703|5|8|2041576487.6
20120703|2|115|110890732.5
20120703|5|16|3000000000
20120703|2|106|312395.12
20120703|5|106|0.03
20120703|5|83|239008.92
20120703|2|93|195.7
20120703|2|349|127316666.66
20120703|5|357|27319610.33
20120703|2|354|388806.7
20120703|2|328|1977496.17
20120703|2|337|650.42
20120703|5|258|1438853659.01
20120703|5|97|5796448.09
20120703|5|9|13624006
20120703|5|333|182138.65
20120703|2|347|53061210.36
20120703|5|348|83870166.67
20120703|2|224|119053
20120703|5|377|147665
20120703|6|229|47725079.29
20120703|2|228|593831.04
20120703|5|23|950400000
20120703|2|104|16115968.16
20120703|5|247|373.85
20120703|5|287|0.37
20120703|2|112|7599300
20120703|2||1560245323
20120703|2|351|47660610.7
20120703|5|6|1390324602.91
20120703|2|121|308646632.45
20120703|5|115|57017549.71
20120703|2|329|39712.03
20120703|5|254|54639220.66
20120703|2|88|27008.83
20120703|5|237|660.05
20120703|2|124|90031.17
20120703|5|347|26480268.57
20120703|4|227|26346.04
20120703|2|264|1588362797.71
20120703|5|313|547000
20120703|5|264|1802477090.45
20120703|2|313|180000
20120703|6|260|25328290.13
20120703|2|345|6500
20120703|1|118|3816475.91
20120703|5|118|6788557.65
20120703|5|104|14078548.32
20120703|2|131|1849750
20120703|5|316|10295050.67
20120703|5|250|157069126.63
20120703|2|85|3189449.72
20120703|5|85|391777.19
20120703|2|1|78676099.43
20120703|5|2|66918500
20120703|5|228|509005.49
20120703|5|281|2953728.08
20120703|2|87|343395.26
20120703|2|260|27271276640.75
20120703|1|258|1687499011.87
20120703|5|86|312101.35
20120703|2|333|21406349.73
20120703|2|9|9704604.5
20120703|2|253|179264377.77
20120703|2|353|269529.1
20120703|2|361|16000000
20120703|2|362|24159777.68
20120703|5|362|11672196.34
20120703|2|12|87973.61
20120703|5|224|96806
20120703|5|255|317640100.73
20120703|5|107|1812142.03
20120703|2|18|16900000000
20120703|2|125|36583380907.9
20120703|5|338|0.75
20120703|1|260|113000
20120703|2|356|325500
20120703|3|6|458703537.47
20120703|3|255|444453292.17
20120703|5|121|316074865
20120703|2|6|898449395.85
20120703|6|6|2312025.01
20120703|5|13|4452292.39
20120703|2|330|698418.6
20120703|5|361|8000000
20120703|2|13|4130311.62
20120703|2|346|1220000
20120703|2|348|167740333.34
20120703|2|261|557161689.98
20120703|4|316|2806.2
20120703|3|115|669852
20120703|2|7|44739175520.51
20120703|4|311|6738.79
20120703|5|321|126855.15
20120703|2|384|147665
20120801|5|13|2736678.6
20120801|5|281|2704306.41
20120801|5|2|82252610
20120801|5|228|191522.87
20120801|5|255|412142281.31
20120801|2|354|798732.66
20120801|1|2|80900500
20120801|3|255|265985931.38
20120801|2|353|182320
20120801|2|124|3328030.42
20120801|2|351|7696.42
20120801|5|312|442716.76
20120801|5|106|33077.69
20120801|2|92|3047.69
20120801|5|125|26199596390.85
20120801|2|18|5300000000
20120801|2|387|4410833.5
20120801|2|87|335456.95
20120801|2|111|7486710
20120801|2|264|770350281.96
20120801|2|329|48815.43
20120801|2|88|20429
20120801|5|115|218453316.46
20120801|5|261|854218148.13
20120801|2|2|8440000
20120801|5|85|680305.02
20120801|2|359|31500
20120801|5|120|65433332.05
20120801|1|118|2247393.1
20120801|2|23|2350000000
20120801|2|104|17181455.01
20120801|5||1411811698.2
20120801|5|238|6.6
20120801|5|83|246094.29
20120801|2|363|14000
20120801|2|94|251.94
20120801|2|125|26199596390.85
20120801|3|6|392519001.99
20120801|5|236|17961443.91
20120801|4|1|6273853782.18
20120801|5|79|2457951.49
20120801|1|258|596209531.01
20120801|2|85|3726704.11
20120801|2|115|187576777.44
20120801|2|7|29120213306.7
20120801|2|345|4500
20120801|2|332|531.59
20120801|5|321|72482.28
20120801|5|122|700956
20120801|2|105|1676118.92
20120801|2|131|676550
20120801|5|6|1368513267.32
20120801|2|13|2306050.23
20120801|2|260|25597864083.96
20120801|5|260|25584696797.58
20120801|5|282|3753988.62
20120801|4|258|239927907.57
20120801|2|97|4472677.59
20120801|5|86|160.34
20120801|5|284|335456.95
20120801|2|350|227550
20120801|6|261|10961361.07
20120801|2|235|44945.67
20120801|2|311|41425
20120801|5|7|29495235693.83
20120801|1|111|43000
20120801|4|311|5955.5
20120801|5|247|531.59
20120801|5|287|0.47
20120801|5|293|372406.66
20120801|4|118|59539
20120801|2||1214397276
20120801|5|288|150.34
20120801|2|93|150.34
20120801|6|6|6179346.8
20120801|2|6|643193277.32
20120801|4|229|1815830
20120801|5|258|714099206.51
20120801|5|358|23500
20120801|5|97|2099863.38
20120801|5|9|9647920
20120801|2|9|7503974.35
20120801|5|95|2535519.13
20120801|2|95|2707650.27
20120801|2|362|1903496.27
20120801|5|294|42488276.19
20120801|2|12|110151.39
20120801|5|124|919540.3
20120801|2|313|235000
20120801|5|311|36765.76
20120801|1|264|476890000
20120801|2|227|355437745.39
20120801|2|200|10000
20120801|5|23|2150000000
20120801|5|345|1500
20120801|1|260|26700
20120801|2|106|372406.73
20120801|2|346|12000
20120801|2|330|937267.83
20120801|2|236|15981824.13
20120801|2|255|5916417.49
20120801|6|8|587806646.29
20120801|4|261|54660075
20120801|5|250|152969441.94
20120801|5|286|7180327.86
20120801|6|258|20000000
20120801|5|313|219400
20120801|4|2|10928055
20120801|3|8|2883200
20120801|5|330|3.78
20120801|2|120|77994959.44
20120801|5|118|8820596.27
20120801|2|118|2342695.25
20120801|2|122|18251044
20120801|5|283|6529.73
20120801|2|91|6529.73
20120801|2|338|6.6
20120801|2|312|368.8
20120801|5|16|5800000000
20120801|2|11|1276180.26
20120801|2|86|5156490.51
20120801|4|316|24137.02
20120801|5|316|10188857.45
20120801|2|337|798.24
20120801|5|264|833358015.23
20120801|2|258|435638001.4
20120801|5|235|48815.43
20120801|2|8|2021979356.89
20120801|5|111|5367165
20120801|6|229|4946115.97
20120801|5|333|48483.68
20120801|2|1|82613909.77
20120801|2|347|205774.5
20120801|2|121|405635682.82
20120801|5|292|251.78
20120801|1|261|38558565
20120801|5|309|2251351.18
20120801|5|354|6000
20120801|5|229|50491838.28
20120801|5|107|1825256.83
20120801|2|79|19296.34
20120801|5|356|1200
20120801|6|260|7429700.51
20120801|5|200|10000
20120801|4|126|233450
20120801|5|105|60747440.67
20120801|5|314|25000
20120801|2|229|191615976.75
20120801|5|227|341359452.4
20120801|1|1|6002864750.87
20120801|5|237|798.24
20120801|2|358|1774143.14
20120801|2|316|732610.28
20120801|5|8|1340622213.15
20120801|2|261|895044892.25
20120801|2|356|959800
20120801|2|333|18862724.31
20120801|5|121|202944586.49
20120801|2|250|163021560.85
20120801|4|264|412130000
20120801|2|355|86930
20120801|2|281|160.54
20120801|2|228|568150.37
20120801|4|227|236
20120801|5|1|28918530
20120801|5|104|12201197.45
20120801|5|303|1430024.63
20120801|5|291|3047.69
20120801|2|253|2008394.42
20120801|2|16|5800000000
20120801|5|18|4730000000
20120801|5|381|4410833.5
20120802|2|264|1621163954.86
20120802|2|228|737564.49
20120802|2|237|16.52
20120802|2|236|8250131.37
20120802|5|255|360979324.86
20120802|2|88|20428.95
20120802|5|261|775987662.39
20120802|2|229|52158220.28
20120802|2|359|514550
20120802|2|355|333850
20120802|5|328|1676.31
20120802|4|264|808012800
20120802|6|261|13724778.84
20120802|4|2|8765500
20120802|6|260|14170165.77
20120802|6|6|11624575.4
20120802|5|7|33698676115.65
20120802|2|200|10000
20120802|2|120|59386502.99
20120802|1|228|20735.78
20120802|2|118|167592.97
20120802|2|94|215.22
20120802|2|131|29127583.25
20120802|2|16|20900000000
20120802|5|18|5300000000
20120802|2|23|2000000000
20120802|2|253|752500
20120802|5|283|6529.71
20120802|2|93|150.34
20120802|6|258|10010000
20120802|5|258|1665664293.9
20120802|5|13|2706332.04
20120802|2|260|19639383149.39
20120802|5|237|793.37
20120802|2|354|206725
20120802|2|261|901752858.81
20120802|5|86|48084030.71
20120802|2|358|2336086.55
20120802|5|85|0.01
20120802|2|12|82467.81
20120802|2|350|111028.3
20120802|5|358|43551.56
20120802|6|115|2000000
20120802|5|247|531.57
20120802|1|118|2417026.5
20120802|5|118|2376543.63
20120802|2|332|531.57
20120802|5||791788058.55
20120802|5|321|83099.43
20120802|5|104|30277263.5
20120802|2|337|779.23
20120802|2|86|5247660.28
20120802|5|282|39643950.73
20120802|2|87|343489.78
20120802|2|85|39623522.27
20120802|5|235|40439.26
20120802|2|330|907882.38
20120802|2|329|40614.03
20120802|5|250|188187053.68
20120802|2|347|240195
20120802|5|224|168030
20120802|5|8|1305601901.69
20120802|3|8|17335602
20120802|6|8|681629045.86
20120802|2|258|1301560496.92
20120802|4|353|4.97
20120802|5|120|34181914.9
20120802|5|287|0.48
20120802|5|16|5800000000
20120802|5|353|2700
20120802|2|106|372275.47
20120802|5|83|246094.29
20120802|5|122|950642
20120802|2|105|1392256.04
20120802|2|91|6529.71
20120802|2|11|20000
20120802|5|6|934353689.89
20120802|5|260|19609847900.99
20120802|4|316|17045.03
20120802|2|345|74500
20120802|2|362|11803865.99
20120802|6|229|136785
20120802|5|97|2389344.26
20120802|1|261|30783562.32
20120802|5|294|37958422.57
20120802|5|309|2136861.41
20120802|2|349|8000000
20120802|2|79|48070948.42
20120802|2|351|152095.4
20120802|5|337|2.38
20120802|2|235|254401.41
20120802|3|261|378964.82
20120802|5|312|48759.85
20120802|5|362|3950
20120802|2|125|54791364299.23
20120802|2|126|1400
20120802|2|18|4700000000
20120802|3|115|636927.07
20120802|5|293|372275.4
20120802|5|106|39565.65
20120802|2|6|696497373.3
20120802|2|13|2938615.8
20120802|5|316|11777552.77
20120802|3|255|290150957.05
20120802|1|258|1735168685.71
20120802|2|1|122256250.98
20120802|2|254|4021201.1
20120802|2|97|4298497.26
20120802|2|9|4000004.19
20120802|5|95|2707650.27
20120802|5|304|282.11
20120802|4|258|1228850971.24
20120802|1|264|583721650
20120802|4|126|388200
20120802|5|94|0.14
20120802|4|118|310.68
20120802|2||648035988
20120802|2|104|4630096.33
20120802|5|238|7.08
20120802|2|338|6.86
20120802|5|303|1146161.75
20120802|2|121|157002797.9
20120802|3|6|373636241.37
20120802|4|1|9810426564.49
20120802|1|1|9376873763.49
20120802|5|227|1370981154.24
20120802|5|2|101470000
20120802|2|227|428197998.48
20120802|5|264|1206249556.56
20120802|5|284|343489.78
20120802|2|255|14189108.85
20120802|5|313|6129902.29
20120802|5|1|36224915
20120802|5|111|2094070
20120802|2|356|258200
20120802|2|250|254858772.48
20120802|5|286|14466530.04
20120802|4|229|2523781.98
20120802|1|111|115900
20120802|5|333|170360.49
20120802|2|327|0.98
20120802|4|311|7719.15
20120802|5|200|10000
20120802|2|115|332797046.55
20120802|5|23|15996150000
20120802|5|291|3047.7
20120802|2|238|0.22
20120802|5|314|10000
20120802|2|333|22992472.61
20120802|1|2|100663500
20120802|4|261|55570230
20120802|5|9|6064700
20120802|2|95|10168032.78
20120802|5|292|215.06
20120802|5|115|326329498.83
20120802|1|229|80653.86
20120802|2|111|1985860
20120802|2|281|490.8
20120802|2|8|1596591391.11
20120802|5|311|223630.3
20120802|2|328|1676.31
20120802|3|229|800000
20120802|5|327|0.98
20120802|5|87|133216.81
20120802|5|125|54791364299.23
20120802|2|92|3047.7
20120802|5|330|28.09
20120802|5|121|144647083.54
20120802|5|281|3391604.68
20120802|5|228|1086666.85
20120802|2|316|30356266.97
20120802|2|2|5998500
20120802|5|236|18690757.18
20120802|5|79|1861526.25
20120802|2|353|274403.3
20120802|2|309|20797.73
20120802|2|224|16710
20120802|5|124|919530.42
20120802|2|124|476165.21
20120802|5|107|1825256.84
20120802|5|229|72003519.8
20120802|2|7|33699638888.31
20120802|4|227|340.53
20120802|5|288|150.34
20120803|1|1|6848093255.63
20120803|5|2|109536000
20120803|2|6|435570536.06
20120803|5|255|523700377.38
20120803|4|261|77426922
20120803|2|12|40129.78
20120803|2|356|2475000
20120803|5|311|130155.14
20120803|5|124|493165.21
20120803|2|353|180090
20120803|5|229|100757020.26
20120803|4|311|1950
20120803|5|330|39.23
20120803|5|232|0.58
20120803|5|120|140289043.04
20120803|5|293|1141733.81
20120803|5||983185979.12
20120803|2|338|21.64
20120803|2|247|705.26
20120803|2|238|0.01
20120803|5|1|37625085
20120803|5|23|3250000000
20120803|2|23|3750000000
20120803|2|93|450.96
20120803|2|91|19589.17
20120803|2|122|1653098
20120803|2|86|18288214.68
20120803|4|1|7448709787
20120803|5|6|991374622.54
20120803|5|79|13461788.92
20120803|4|2|27018500
20120803|2|362|1710633.81
20120803|2|121|302563914.09
20120803|2|330|2918299.65
20120803|5|85|37743581.18
20120803|4|258|426611667.99
20120803|2|258|518759021.83
20120803|2|281|3591.43
20120803|2|11|1301361
20120803|5|13|2284551.7
20120803|5|254|39700
20120803|2|97|13377049.18
20120803|5|250|256012555.19
20120803|5|304|165.95
20120803|2|347|267550.59
20120803|1|261|70164720
20120803|2|354|301636.66
20120803|2|282|395517.15
20120803|5|356|20000
20120803|5|362|6785.5
20120803|2|7|58464499781.51
20120803|2|284|199.44
20120803|4|227|50
20120803|2|200|10000
20120803|5|200|10000
20120803|5|106|376905.64
20120803|5|16|20900000000
20120803|2|18|4700000000
20120803|5|303|3438485.22
20120803|2|9|7187729.35
20120803|5|9|18850234.65
20120803|5|121|689962281.87
20120803|5|284|1036222.16
20120803|5|14|21509.84
20120803|2|333|56729767.57
20120803|2|254|14276519.58
20120803|2|88|61286.96
20120803|2|95|30836065.57
20120803|2|124|487865.21
20120803|5|294|114429879.98
20120803|5|261|929979058.33
20120803|2|1|96042108.31
20120803|2|350|196647.5
20120803|2|8|1732508250.76
20120803|6|260|14760436.75
20120803|3|115|48350
20120803|2|383|200000
20120803|5|327|0.58
20120803|5|321|137146.14
20120803|5|291|9143.01
20120803|5|324|68480
20120803|2|16|20300000000
20120803|2|105|4176768.09
20120803|1|229|1500
20120803|5|281|10777018.21
20120803|2|236|6967770.89
20120803|3|255|479085443.3
20120803|5|309|1929421.81
20120803|2|85|13112548.25
20120803|5|264|666742938.8
20120803|2|14|118130
20120803|5|224|2493753.62
20120803|2|235|106952.75
20120803|2|316|1377902.27
20120803|2|250|303074987.18
20120803|5|286|44213114.75
20120803|2|359|14000
20120803|2|349|800000
20120803|5|358|7287.5
20120803|5|347|3580
20120803|2||1051459554.25
20120803|2|332|1573.7
20120803|2|94|677.59
20120803|6|229|7261934.23
20120803|5|314|314000
20120803|5|227|424364717.42
20120803|6|261|5068429.3
20120803|2|358|4514345.81
20120803|2|227|703356808.18
20120803|2|228|631248.47
20120803|5|97|2215163.93
20120803|2|111|3332936.5
20120803|5|111|3004713.08
20120803|4|316|16178.49
20120803|5|87|1453641.52
20120803|1|7|120000000
20120803|5|312|92884.84
20120803|1|118|2558312.62
20120803|2|312|8.7
20120803|5|288|450.96
20120803|4|118|16398.15
20120803|1|2|230715000
20120803|2|255|34667189.35
20120803|5|260|36017411089.58
20120803|2|264|392470747.38
20120803|5|86|20218.1
20120803|5|11|1729718.26
20120803|5|237|2145.16
20120803|2|329|106797.85
20120803|5|95|10168032.78
20120803|2|13|13053240.69
20120803|2|2|16711720
20120803|2|306|4588.38
20120803|5|313|479000
20120803|4|264|351612490
20120803|5|337|2.06
20120803|5|115|485896349.97
20120803|5|7|57373696308.05
20120803|2|104|13890288.99
20120803|5|376|200000
20120803|2|92|9143.01
20120803|2|131|34366972.5
20120803|5|18|4700000000
20120803|5|316|19137738.02
20120803|5|236|54243335.46
20120803|5|228|1599797.35
20120803|5|235|106797.85
20120803|2|224|414074.8
20120803|1|258|441099617.38
20120803|2|229|67827116.22
20120803|5|292|677.11
20120803|2|237|7.21
20120803|1|264|399686000
20120803|6|6|3682611
20120803|5|118|954554.56
20120803|2|118|191743.69
20120803|1|260|11800
20120803|2|106|1129301.93
20120803|2|113|10000
20120803|4|126|150450
20120803|5|238|21.65
20120803|5|287|1.42
20120803|5|83|738282.87
20120803|5|125|57787121119.61
20120803|5|283|19589.17
20120803|3|6|383142203.92
20120803|2|261|969780780.65
20120803|5|282|13320931.69
20120803|2|337|2140.01
20120803|2|260|36030182213.69
20120803|5|258|557715010.49
20120803|4|229|1995205
20120803|5|333|87216.44
20120803|2|87|1002164.47
20120803|2|345|76554
20120803|2|355|43747.5
20120803|6|8|829146057.06
20120803|5|8|936907890.09
20120803|3|8|5773861.99
20120803|5|107|5401180.29
20120803|5|308|102512.38
20120803|2|351|2900
20120803|1|115|274379500
20120803|1|111|72000
20120803|2|327|0.58
20120803|2|120|115971291.33
20120803|2|115|217092067.57
20120803|2|232|0.58
20120803|5|247|1573.7
20120803|2|125|57787121119.61
20120803|2|253|3895500
20120803|5|122|667736
20120806|5|235|93118.19
20120806|2|2|13965110
20120806|5|264|831163429.52
20120806|2|362|2466298.46
20120806|2|254|4388613.97
20120806|2|345|438240.82
20120806|5|377|151320
20120806|5|85|581270.06
20120806|1|264|575948000
20120806|5|124|494865.21
20120806|4|258|812208977.39
20120806|5|107|1787961.74
20120806|1|228|6607.84
20120806|2|115|301662972.18
20120806|2|227|674823727.63
20120806|2|79|955.84
20120806|1|111|25000
20120806|2|118|160108.66
20120806|2|105|1392256.04
20120806|2|93|150.34
20120806|2|237|0.01
20120806|2|384|151320
20120806|5|260|17552498828.96
20120806|1|1|8176687735.66
20120806|2|86|6401806.87
20120806|2|236|28186773.72
20120806|2|1|107332068.13
20120806|2|309|92342.73
20120806|2|97|4422131.16
20120806|2|354|840884
20120806|5|250|2439929122.86
20120806|2|255|18646917
20120806|2|356|282980
20120806|2|13|5777280.76
20120806|2|355|412007.82
20120806|2|8|1823175046.71
20120806|5|362|905
20120806|5|307|113175.45
20120806|1|316|4200
20120806|5|238|6.92
20120806|5|125|63895305733.67
20120806|2|94|299.49
20120806|2|247|1516.39
20120806|2|92|3047.61
20120806|2|131|4360800
20120806|4|229|5647915
20120806|5|284|345726.32
20120806|2|347|376460.18
20120806|4|316|25593.61
20120806|4|2|12790000
20120806|5|9|13503725.07
20120806|5|255|476650431.28
20120806|6|261|177113360.67
20120806|5|229|73158367.39
20120806|6|260|10996496.37
20120806|6|229|1003663.09
20120806|4|227|223.89
20120806|5|200|10000
20120806|5|115|292662179.85
20120806|5|283|6529.71
20120806|2|104|2331841123.75
20120806|2|126|7500
20120806|2|121|504006982.36
20120806|5|11|191678.82
20120806|2|258|904408463.17
20120806|2|6|1184683577.56
20120806|2|261|1785919847.13
20120806|2|358|2661807.01
20120806|5|237|817.77
20120806|4|1|7537954307.39
20120806|2|9|10335988.82
20120806|2|253|1342724
20120806|2|250|128316776.69
20120806|5|346|302011
20120806|2|359|7500
20120806|1|261|10654930
20120806|5|120|165988400.18
20120806|5|303|1146161.75
20120806|2|106|388142.23
20120806|5|288|150.34
20120806|5|247|515.4
20120806|2|332|515.4
20120806|2||1945598460
20120806|2|16|19300000000
20120806|2|18|4700000000
20120806|5|18|4700000000
20120806|5|258|663454730.04
20120806|5|6|1751343391.96
20120806|2|260|17565912121.21
20120806|5|282|4382315.35
20120806|2|85|4361887.25
20120806|2|330|1018306.72
20120806|2|329|93118.19
20120806|2|316|2386845.87
20120806|3|255|427746326.94
20120806|5|111|5282759.44
20120806|5|292|299.33
20120806|5|286|14156420.78
20120806|2|111|9347539.17
20120806|2|12|172789.7
20120806|6|8|834578120.73
20120806|5|313|1604400
20120806|5|311|33419.23
20120806|5|8|1078270239.26
20120806|6|6|3273819.55
20120806|5|333|200840.11
20120806|5|7|43037062978.28
20120806|4|7|200000000
20120806|2|235|402392.76
20120806|2|338|6.92
20120806|5|83|246094.29
20120806|5|1|41137430
20120806|5|287|0.86
20120806|5|16|20300000000
20120806|3|6|658825255.76
20120806|2|229|65586235.41
20120806|5|316|8926726.7
20120806|5|228|781814.37
20120806|2|228|768165.01
20120806|2|281|108757.73
20120806|5|309|1667658.79
20120806|2|88|20428.96
20120806|2|350|655433.12
20120806|5|294|128316776.69
20120806|5|224|2054998.82
20120806|2|124|58700
20120806|5|312|90723.08
20120806|4|311|4804.82
20120806|5|330|11079.68
20120806|5|87|43833.37
20120806|2|120|160461920.4
20120806|4|118|26456.13
20120806|2|91|6529.71
20120806|5|23|6900000000
20120806|5|321|117679.74
20120806|5|122|634904
20120806|5|293|388142.16
20120806|2|312|1184.5
20120806|5|121|465601957.7
20120806|2|337|817.76
20120806|5|13|1943319.04
20120806|5|227|709898315.56
20120806|5|236|19395100.7
20120806|2|333|20195853.24
20120806|2|87|345726.32
20120806|5|2|161824000
20120806|5|79|2717557.74
20120806|5|261|1805853485.34
20120806|5|97|7127049.18
20120806|5|95|30836065.57
20120806|2|95|9734289.62
20120806|1|258|574391165.9
20120806|2|10|330998.82
20120806|2|224|2242998.82
20120806|2|353|78301.4
20120806|4|264|338344780
20120806|3|8|7255572
20120806|5|354|7733
20120806|1|118|3472468.12
20120806|2|23|7800000000
20120806|5|332|273.22
20120806|5||1817732904
20120806|2|11|24000
20120806|5|281|3793666.81
20120806|5|86|71006.43
20120806|1|2|77074500
20120806|4|261|29222445
20120806|2|264|649136845.29
20120806|2|7|41622917845.07
20120806|5|308|65940.18
20120806|2|200|10000
20120806|5|118|4385930.34
20120806|5|104|6350739.64
20120806|4|126|23900
20120806|5|314|129600
20120806|2|125|63895368175.61
20120806|5|106|90754.16
20120806|5|291|3047.61
20120807|2|260|16669058736.66
20120807|4|1|6607649227.21
20120807|5|284|345641.9
20120807|2|87|345641.9
20120807|2|281|5733958.04
20120807|2|356|487475
20120807|4|316|19406.76
20120807|3|8|6626321.5
20120807|5|235|50857.7
20120807|5|237|757.01
20120807|2|253|15946964
20120807|2|88|20429
20120807|5|327|345.6
20120807|5|308|58411.85
20120807|5|120|69979132.34
20120807|2|104|5925717.52
20120807|5|355|564.3
20120807|1|260|21400
20120807|2|106|385772.63
20120807|5|238|7.07
20120807|4|126|28000
20120807|2|110|38000000
20120807|4|118|19402.18
20120807|2|92|3047.69
20120807|5|291|3047.69
20120807|5|18|4700000000
20120807|2|18|4000000000
20120807|5|260|16654133739.84
20120807|2|227|484856231.46
20120807|5|224|36705.55
20120807|5|2|74073610
20120807|2|258|473258096.47
20120807|5|124|48700
20120807|2|235|1272.15
20120807|1|2|99629500
20120807|5|107|1787961.71
20120807|5|362|13300
20120807|1|264|166733330.23
20120807|2|351|10900
20120807|1|229|4040875.55
20120807|1|118|3020216.62
20120807|5|321|101409.94
20120807|5|292|52.98
20120807|2|338|7.05
20120807|2|238|0.04
20120807|2|105|1392256.02
20120807|5|288|150.32
20120807|2|93|150.32
20120807|5|125|37524428171.16
20120807|2|113|6000
20120807|5|121|219130835.88
20120807|3|6|409001965.17
20120807|2|358|2220086.25
20120807|4|229|2578870.66
20120807|5|313|2314344.86
20120807|2|309|21235.98
20120807|6|258|147949.37
20120807|2|228|419895.75
20120807|2|328|16441.09
20120807|2|282|118.63
20120807|5|324|1100
20120807|5||299885269.81
20120807|2|332|508.54
20120807|2|16|13500000000
20120807|2|12|64332.03
20120807|5|316|19060049.57
20120807|2|316|732893.01
20120807|1|1|6868525107.79
20120807|2|353|113590
20120807|2|330|1045158.67
20120807|3|255|448086342.3
20120807|2|236|207170077.98
20120807|5|111|2170712.1
20120807|5|333|24713.35
20120807|2|9|2000004.19
20120807|2|124|50760
20120807|2|347|705294.86
20120807|5|95|7138661.2
20120807|5|13|2169401.2
20120807|2|13|1344508.21
20120807|5|294|40628144.49
20120807|5|11|1736705.55
20120807|2|6|468954870.41
20120807|6|261|30067823.47
20120807|4|2|8675500
20120807|5|115|251607754.43
20120807|5|312|436708.94
20120807|6|115|5324657
20120807|5|229|127008745.83
20120807|1|111|29665
20120807|5|232|345.31
20120807|2|23|350000000
20120807|5|293|385772.56
20120807|1|120|40000
20120807|5|314|30000
20120807|5|247|508.54
20120807|5|287|0.1
20120807|2|224|1736705.55
20120807|2|333|16954063.28
